* Block Type = 96-Well 0.2-mL Block
* Chemistry = TAQMAN
* Date Created = 2015-12-22 09:15:13 AM PST
* Experiment Barcode = NA
* Experiment Comment = Prime Star GXL mg/dntp start
grid screen 40, 45, 50 deg
* Experiment File Name = D:\Users\INSTR-USER\Desktop\Yarrow\Results\122115\2015-12_21_1_Prime_Star_GXL_Pol_kinetics.eds
* Experiment Name = 2015-12_21_1_Prime_Star_GXL_Pol_kinetics
* Experiment Run End Time = 2015-12-21 10:21:47 AM PST
* Experiment Type = Custom
* Instrument Name =       quantstudio3
* Instrument Serial Number = 272320216
* Instrument Type = QuantStudio® 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage4, Step1
* User Name = Yarrow

[Multicomponent Data]
Well Position	Cycle	ROX	SYBR
      A3	55		
      A4	55	116,857.320	2,035,993.750
      A5	55	98,539.086	606,965.688
      A6	55	96,613.164	2,028,287.875
      A7	55	91,483.516	1,809,312.000
      A8	55		
      A9	55		
      A10	55	92,157.375	1,949,834.500
      A11	55		
      A12	55		
      B1	55		
      B2	55		
      B3	55		
      B4	55	99,503.852	1,554,271.500
      B5	55	90,821.336	561,219.000
      B6	55	83,918.367	1,714,754.000
      B7	55	88,033.062	1,706,185.750
      B8	55		
      B9	55		
      B10	55	82,801.992	1,834,961.500
      B11	55		
      B12	55		
      C1	55		
      C2	55		
      C3	55		
      C4	55	93,818.625	1,409,353.500
      C5	55	85,156.555	545,926.625
      C6	55	84,852.211	1,592,833.750
      C7	55	84,303.820	1,671,195.875
      C8	55		
      C9	55		
      C10	55	78,932.312	1,843,273.375
      C11	55		
      C12	55		
      D1	55		
      D2	55		
      D3	55		
      D4	55	96,072.781	1,310,987.625
      D5	55	87,579.195	578,384.500
      D6	55	80,140.789	1,617,873.750
      D7	55	82,999.383	1,590,321.750
      D8	55		
      D9	55		
      D10	55	78,500.562	1,788,432.875
      D11	55		
      D12	55		
      E1	55		
      E2	55	76,155.516	711,106.000
      E3	55	81,203.602	699,527.375
      E4	55	88,583.594	1,061,223.250
      E5	55	85,361.641	596,865.375
      E6	55	83,404.250	1,496,628.875
      E7	55	84,851.094	1,557,896.250
      E8	55		
      E9	55		
      E10	55	74,262.234	1,800,799.875
      E11	55		
      E12	55		
      F1	55		
      F2	55	78,856.555	1,223,571.375
      F3	55	62,951.605	1,248,737.875
      F4	55	93,023.430	1,055,354.750
      F5	55	81,952.617	538,362.875
      F6	55	80,330.164	1,304,608.875
      F7	55	85,199.305	1,318,623.750
      F8	55		
      F9	55		
      F10	55	76,763.469	1,554,094.250
      F11	55		
      F12	55		
      G1	55		
      G2	55	57,882.469	1,656,954.375
      G3	55	53,608.109	1,699,168.625
      G4	55	87,354.898	876,573.562
      G5	55	72,126.977	507,744.719
      G6	55	75,817.352	836,953.250
      G7	55	78,036.984	876,324.250
      G8	55		
      G9	55		
      G10	55	71,584.430	868,253.062
      G11	55		
      G12	55		
      H1	55		
      H2	55	39,729.047	1,988,959.875
      H3	55	37,246.852	2,074,839.500
      H4	55		
      H5	55		
      H6	55		
      H7	55		
      H8	55		
      H9	55		
      H10	55		
      H11	55		
      H12	55		
      A1	56		
      A2	56		
      A3	56		
      A4	56	117,019.836	2,037,435.375
      A5	56	98,568.703	607,439.188
      A6	56	96,536.617	2,028,812.625
      A7	56	91,212.969	1,808,629.500
      A8	56		
      A9	56		
      A10	56	92,024.641	1,951,203.250
      A11	56		
      A12	56		
      B1	56		
      B2	56		
      B3	56		
      B4	56	99,483.852	1,558,341.750
      B5	56	90,814.578	561,174.250
      B6	56	83,817.289	1,712,684.500
      B7	56	87,935.445	1,703,203.500
      B8	56		
      B9	56		
      B10	56	82,968.062	1,835,057.375
      B11	56		
      B12	56		
      C1	56		
      C2	56		
      C3	56		
      C4	56	93,510.625	1,416,047.750
      C5	56	85,108.984	545,885.062
      C6	56	84,568.555	1,591,404.750
      C7	56	84,770.469	1,670,008.625
      C8	56		
      C9	56		
      C10	56	79,040.930	1,844,343.875
      C11	56		
      C12	56		
      D1	56		
      D2	56		
      D3	56		
      D4	56	96,333.875	1,318,050.875
      D5	56	87,717.664	578,891.688
      D6	56	80,016.094	1,617,840.500
      D7	56	82,951.859	1,589,921.375
      D8	56		
      D9	56		
      D10	56	78,592.109	1,797,749.250
      D11	56		
      D12	56		
      E1	56		
      E2	56	76,106.219	710,682.875
      E3	56	80,944.039	699,112.438
      E4	56	88,413.383	1,064,772.250
      E5	56	85,297.078	596,569.312
      E6	56	83,350.430	1,500,352.500
      E7	56	84,702.234	1,560,538.625
      E8	56		
      E9	56		
      E10	56	74,067.125	1,805,839.750
      E11	56		
      E12	56		
      F1	56		
      F2	56	78,690.344	1,222,339.000
      F3	56	62,797.883	1,247,633.125
      F4	56	93,017.062	1,057,376.250
      F5	56	81,877.539	538,322.312
      F6	56	80,486.336	1,314,326.250
      F7	56	85,116.383	1,328,044.625
      F8	56		
      F9	56		
      F10	56	76,662.094	1,567,227.875
      F11	56		
      F12	56		
      G1	56		
      G2	56	57,724.906	1,655,936.250
      G3	56	53,359.402	1,696,876.875
      G4	56	87,398.547	878,520.188
      G5	56	71,980.469	506,778.625
      G6	56	75,667.703	840,431.750
      G7	56	78,035.492	879,749.938
      G8	56		
      G9	56		
      G10	56	71,566.570	877,149.500
      G11	56		
      G12	56		
      H1	56		
      H2	56	40,112.500	1,986,092.625
      H3	56	37,224.375	2,073,407.875
      H4	56		
      H5	56		
      H6	56		
      H7	56		
      H8	56		
      H9	56		
      H10	56		
      H11	56		
      H12	56		
      A1	57		
      A2	57		
      A3	57		
      A4	57	116,843.328	2,039,624.875
      A5	57	98,430.953	607,461.625
      A6	57	96,360.805	2,028,777.875
      A7	57	90,858.023	1,808,514.125
      A8	57		
      A9	57		
      A10	57	91,971.812	1,953,389.125
      A11	57		
      A12	57		
      B1	57		
      B2	57		
      B3	57		
      B4	57	99,463.805	1,562,697.250
      B5	57	90,724.141	561,378.562
      B6	57	83,900.516	1,712,618.375
      B7	57	88,126.008	1,700,776.000
      B8	57		
      B9	57		
      B10	57	82,955.242	1,835,672.875
      B11	57		
      B12	57		
      C1	57		
      C2	57		
      C3	57		
      C4	57	93,398.172	1,422,080.000
      C5	57	85,188.930	546,317.875
      C6	57	84,294.141	1,589,800.125
      C7	57	84,674.922	1,667,192.875
      C8	57		
      C9	57		
      C10	57	78,899.398	1,845,451.125
      C11	57		
      C12	57		
      D1	57		
      D2	57		
      D3	57		
      D4	57	96,301.422	1,323,418.375
      D5	57	87,574.164	578,539.875
      D6	57	80,095.633	1,616,398.250
      D7	57	83,146.367	1,590,279.500
      D8	57		
      D9	57		
      D10	57	78,500.414	1,805,375.750
      D11	57		
      D12	57		
      E1	57		
      E2	57	76,090.344	711,321.250
      E3	57	81,299.234	698,322.062
      E4	57	88,343.688	1,067,541.000
      E5	57	85,339.555	596,099.750
      E6	57	83,400.320	1,503,659.250
      E7	57	84,546.242	1,563,007.750
      E8	57		
      E9	57		
      E10	57	73,926.016	1,807,807.875
      E11	57		
      E12	57		
      F1	57		
      F2	57	78,304.664	1,221,074.125
      F3	57	62,593.570	1,246,203.125
      F4	57	92,530.852	1,058,969.125
      F5	57	81,626.422	538,099.562
      F6	57	80,762.602	1,323,629.375
      F7	57	85,159.344	1,337,960.625
      F8	57		
      F9	57		
      F10	57	76,290.469	1,579,180.875
      F11	57		
      F12	57		
      G1	57		
      G2	57	57,565.340	1,653,856.875
      G3	57	53,191.477	1,694,980.625
      G4	57	87,129.164	881,388.875
      G5	57	72,226.336	506,466.594
      G6	57	75,434.242	844,685.812
      G7	57	78,126.789	882,873.062
      G8	57		
      G9	57		
      G10	57	71,412.109	885,841.250
      G11	57		
      G12	57		
      H1	57		
      H2	57	40,290.512	1,984,791.750
      H3	57	37,222.738	2,070,520.125
      H4	57		
      H5	57		
      H6	57		
      H7	57		
      H8	57		
      H9	57		
      H10	57		
      H11	57		
      H12	57		
      A1	58		
      A2	58		
      A3	58		
      A4	58	116,852.625	2,040,955.000
      A5	58	98,338.227	606,515.500
      A6	58	96,268.367	2,028,721.125
      A7	58	90,874.734	1,805,534.875
      A8	58		
      A9	58		
      A10	58	92,145.508	1,952,190.500
      A11	58		
      A12	58		
      B1	58		
      B2	58		
      B3	58		
      B4	58	99,582.492	1,565,171.500
      B5	58	90,676.453	560,508.812
      B6	58	84,366.883	1,712,680.000
      B7	58	88,187.312	1,697,370.000
      B8	58		
      B9	58		
      B10	58	83,013.727	1,835,127.250
      B11	58		
      B12	58		
      C1	58		
      C2	58		
      C3	58		
      C4	58	93,747.414	1,427,638.375
      C5	58	85,144.844	546,036.188
      C6	58	84,137.547	1,589,260.250
      C7	58	84,439.453	1,665,745.500
      C8	58		
      C9	58		
      C10	58	78,835.594	1,847,955.625
      C11	58		
      C12	58		
      D1	58		
      D2	58		
      D3	58		
      D4	58	96,431.664	1,330,266.000
      D5	58	87,570.055	577,070.250
      D6	58	80,306.320	1,615,444.875
      D7	58	83,196.000	1,587,739.750
      D8	58		
      D9	58		
      D10	58	78,176.336	1,814,222.625
      D11	58		
      D12	58		
      E1	58		
      E2	58	75,704.039	711,429.312
      E3	58	81,249.047	697,340.812
      E4	58	88,216.242	1,069,889.875
      E5	58	85,309.523	596,150.500
      E6	58	83,370.492	1,506,395.125
      E7	58	84,467.609	1,563,912.750
      E8	58		
      E9	58		
      E10	58	73,800.555	1,812,762.750
      E11	58		
      E12	58		
      F1	58		
      F2	58	78,196.500	1,218,144.250
      F3	58	62,510.156	1,245,536.250
      F4	58	92,407.266	1,060,138.125
      F5	58	81,545.453	537,756.750
      F6	58	80,572.047	1,333,437.000
      F7	58	85,110.609	1,346,371.500
      F8	58		
      F9	58		
      F10	58	76,298.734	1,591,483.000
      F11	58		
      F12	58		
      G1	58		
      G2	58	57,738.039	1,653,187.000
      G3	58	53,258.379	1,692,554.500
      G4	58	87,052.695	884,062.250
      G5	58	71,700.266	506,482.969
      G6	58	75,439.055	849,371.812
      G7	58	78,052.969	885,483.250
      G8	58		
      G9	58		
      G10	58	71,122.469	895,224.062
      G11	58		
      G12	58		
      H1	58		
      H2	58	40,302.816	1,983,096.500
      H3	58	37,328.156	2,066,096.250
      H4	58		
      H5	58		
      H6	58		
      H7	58		
      H8	58		
      H9	58		
      H10	58		
      H11	58		
      H12	58		
      A1	59		
      A2	59		
      A3	59		
      A4	59	117,231.812	2,042,303.375
      A5	59	98,367.508	606,204.688
      A6	59	96,157.953	2,030,549.000
      A7	59	91,344.094	1,802,926.000
      A8	59		
      A9	59		
      A10	59	92,255.758	1,952,520.625
      A11	59		
      A12	59		
      B1	59		
      B2	59		
      B3	59		
      B4	59	99,436.820	1,567,379.375
      B5	59	90,672.477	560,335.938
      B6	59	84,559.172	1,710,833.625
      B7	59	87,341.969	1,694,497.625
      B8	59		
      B9	59		
      B10	59	83,036.258	1,834,542.500
      B11	59		
      B12	59		
      C1	59		
      C2	59		
      C3	59		
      C4	59	93,649.461	1,433,301.750
      C5	59	84,842.805	545,715.938
      C6	59	84,238.125	1,588,624.125
      C7	59	84,264.766	1,664,009.250
      C8	59		
      C9	59		
      C10	59	79,040.633	1,849,147.375
      C11	59		
      C12	59		
      D1	59		
      D2	59		
      D3	59		
      D4	59	96,280.523	1,336,017.250
      D5	59	87,939.234	576,685.938
      D6	59	80,021.516	1,614,455.000
      D7	59	83,164.266	1,585,960.875
      D8	59		
      D9	59		
      D10	59	77,955.484	1,823,410.125
      D11	59		
      D12	59		
      E1	59		
      E2	59	75,777.000	710,771.812
      E3	59	81,517.938	697,046.250
      E4	59	88,461.594	1,072,594.750
      E5	59	85,509.422	596,869.375
      E6	59	83,566.727	1,509,346.500
      E7	59	84,842.914	1,564,315.625
      E8	59		
      E9	59		
      E10	59	73,902.547	1,816,352.500
      E11	59		
      E12	59		
      F1	59		
      F2	59	78,685.352	1,216,440.875
      F3	59	62,878.461	1,244,729.000
      F4	59	92,708.547	1,063,491.250
      F5	59	81,666.148	537,790.812
      F6	59	80,367.445	1,344,140.625
      F7	59	84,897.547	1,354,576.500
      F8	59		
      F9	59		
      F10	59	76,681.500	1,604,673.375
      F11	59		
      F12	59		
      G1	59		
      G2	59	58,152.324	1,653,284.750
      G3	59	53,322.746	1,689,302.125
      G4	59	87,492.727	886,088.375
      G5	59	71,616.312	505,764.344
      G6	59	76,007.414	853,372.375
      G7	59	78,027.852	888,541.000
      G8	59		
      G9	59		
      G10	59	71,049.883	903,793.000
      G11	59		
      G12	59		
      H1	59		
      H2	59	40,256.012	1,982,520.625
      H3	59	37,434.797	2,063,427.625
      H4	59		
      H5	59		
      H6	59		
      H7	59		
      H8	59		
      H9	59		
      H10	59		
      H11	59		
      H12	59		
      A1	60		
      A2	60		
      A3	60		
      A4	60	117,261.789	2,043,431.125
      A5	60	98,337.508	606,335.812
      A6	60	96,189.477	2,030,714.750
      A7	60	91,267.328	1,802,946.750
      A8	60		
      A9	60		
      A10	60	92,009.430	1,952,649.625
      A11	60		
      A12	60		
      B1	60		
      B2	60		
      B3	60		
      B4	60	99,333.898	1,571,510.625
      B5	60	90,777.922	560,828.375
      B6	60	84,459.070	1,712,077.625
      B7	60	87,277.578	1,692,622.000
      B8	60		
      B9	60		
      B10	60	82,895.203	1,833,808.000
      B11	60		
      B12	60		
      C1	60		
      C2	60		
      C3	60		
      C4	60	93,123.547	1,438,848.125
      C5	60	84,753.469	545,199.812
      C6	60	84,199.133	1,588,086.125
      C7	60	84,176.266	1,661,674.625
      C8	60		
      C9	60		
      C10	60	79,066.562	1,849,635.375
      C11	60		
      C12	60		
      D1	60		
      D2	60		
      D3	60		
      D4	60	96,206.688	1,343,377.250
      D5	60	87,913.289	576,995.875
      D6	60	79,909.617	1,614,585.000
      D7	60	83,557.562	1,584,508.500
      D8	60		
      D9	60		
      D10	60	77,957.242	1,829,837.625
      D11	60		
      D12	60		
      E1	60		
      E2	60	76,383.547	709,991.688
      E3	60	82,021.320	697,179.938
      E4	60	88,628.664	1,075,332.250
      E5	60	85,907.766	595,821.875
      E6	60	83,377.039	1,512,201.000
      E7	60	85,053.641	1,564,543.250
      E8	60		
      E9	60		
      E10	60	74,144.695	1,820,638.250
      E11	60		
      E12	60		
      F1	60		
      F2	60	78,520.891	1,215,821.250
      F3	60	62,979.352	1,244,113.375
      F4	60	92,756.961	1,065,968.500
      F5	60	82,209.234	538,434.062
      F6	60	80,481.445	1,353,499.500
      F7	60	84,816.438	1,362,413.875
      F8	60		
      F9	60		
      F10	60	76,311.977	1,617,006.250
      F11	60		
      F12	60		
      G1	60		
      G2	60	58,135.793	1,652,366.000
      G3	60	53,928.691	1,687,447.000
      G4	60	87,555.750	887,667.688
      G5	60	72,382.594	505,276.500
      G6	60	76,042.234	857,274.562
      G7	60	78,003.625	890,976.438
      G8	60		
      G9	60		
      G10	60	71,362.898	911,581.375
      G11	60		
      G12	60		
      H1	60		
      H2	60	40,306.613	1,982,423.375
      H3	60	37,483.039	2,062,568.125
      H4	60		
      H5	60		
      H6	60		
      H7	60		
      H8	60		
      H9	60		
      H10	60		
      H11	60		
      H12	60		
      A1	61		
      A2	61		
      A3	61		
      A4	61	117,235.922	2,044,569.250
      A5	61	98,606.469	606,705.125
      A6	61	96,167.023	2,030,429.125
      A7	61	91,168.273	1,801,385.875
      A8	61		
      A9	61		
      A10	61	92,066.820	1,953,136.250
      A11	61		
      A12	61		
      B1	61		
      B2	61		
      B3	61		
      B4	61	99,333.641	1,572,978.750
      B5	61	91,058.875	560,471.125
      B6	61	84,336.930	1,711,469.000
      B7	61	88,001.188	1,689,713.750
      B8	61		
      B9	61		
      B10	61	82,797.383	1,833,456.625
      B11	61		
      B12	61		
      C1	61		
      C2	61		
      C3	61		
      C4	61	93,094.711	1,443,176.125
      C5	61	84,879.141	545,182.625
      C6	61	84,480.625	1,586,929.500
      C7	61	84,083.523	1,659,784.125
      C8	61		
      C9	61		
      C10	61	79,025.312	1,849,610.250
      C11	61		
      C12	61		
      D1	61		
      D2	61		
      D3	61		
      D4	61	96,135.359	1,348,339.500
      D5	61	87,798.953	577,714.875
      D6	61	80,195.734	1,614,041.750
      D7	61	83,429.055	1,583,977.375
      D8	61		
      D9	61		
      D10	61	77,835.016	1,836,487.875
      D11	61		
      D12	61		
      E1	61		
      E2	61	75,354.711	709,486.250
      E3	61	81,519.102	697,057.812
      E4	61	88,536.328	1,077,448.625
      E5	61	85,724.320	595,395.438
      E6	61	83,178.625	1,515,875.125
      E7	61	84,921.133	1,565,660.875
      E8	61		
      E9	61		
      E10	61	74,054.289	1,824,205.250
      E11	61		
      E12	61		
      F1	61		
      F2	61	78,221.625	1,215,262.500
      F3	61	63,002.379	1,243,827.750
      F4	61	93,097.422	1,067,404.500
      F5	61	82,434.883	537,501.375
      F6	61	80,663.578	1,361,977.375
      F7	61	85,098.477	1,370,914.250
      F8	61		
      F9	61		
      F10	61	76,225.516	1,629,200.125
      F11	61		
      F12	61		
      G1	61		
      G2	61	58,340.277	1,649,351.750
      G3	61	53,958.547	1,685,781.750
      G4	61	87,404.539	889,834.062
      G5	61	72,726.070	505,067.938
      G6	61	76,014.805	861,603.125
      G7	61	78,226.320	892,795.562
      G8	61		
      G9	61		
      G10	61	71,547.992	920,038.750
      G11	61		
      G12	61		
      H1	61		
      H2	61	40,088.414	1,980,710.625
      H3	61	37,432.180	2,061,498.000
      H4	61		
      H5	61		
      H6	61		
      H7	61		
      H8	61		
      H9	61		
      H10	61		
      H11	61		
      H12	61		
      A1	62		
      A2	62		
      A3	62		
      A4	62	117,228.281	2,043,312.875
      A5	62	99,126.391	606,862.875
      A6	62	96,397.992	2,031,068.125
      A7	62	91,247.984	1,800,029.625
      A8	62		
      A9	62		
      A10	62	92,696.891	1,954,150.875
      A11	62		
      A12	62		
      B1	62		
      B2	62		
      B3	62		
      B4	62	99,341.047	1,575,368.125
      B5	62	90,697.711	560,174.750
      B6	62	84,335.531	1,709,664.250
      B7	62	88,413.438	1,687,069.125
      B8	62		
      B9	62		
      B10	62	82,818.805	1,833,134.750
      B11	62		
      B12	62		
      C1	62		
      C2	62		
      C3	62		
      C4	62	93,894.984	1,448,643.625
      C5	62	85,004.109	545,614.875
      C6	62	84,659.883	1,584,500.625
      C7	62	84,365.352	1,658,490.125
      C8	62		
      C9	62		
      C10	62	79,153.000	1,850,377.125
      C11	62		
      C12	62		
      D1	62		
      D2	62		
      D3	62		
      D4	62	95,998.883	1,354,762.625
      D5	62	87,749.406	577,571.938
      D6	62	80,398.727	1,613,470.625
      D7	62	83,293.242	1,582,776.500
      D8	62		
      D9	62		
      D10	62	77,892.492	1,844,885.625
      D11	62		
      D12	62		
      E1	62		
      E2	62	75,245.492	709,224.625
      E3	62	81,205.719	696,470.688
      E4	62	88,302.312	1,081,624.125
      E5	62	85,498.109	595,297.688
      E6	62	83,052.133	1,517,917.000
      E7	62	84,688.773	1,567,716.625
      E8	62		
      E9	62		
      E10	62	73,893.312	1,826,602.250
      E11	62		
      E12	62		
      F1	62		
      F2	62	77,927.406	1,214,047.000
      F3	62	63,119.180	1,243,655.000
      F4	62	93,523.250	1,068,798.125
      F5	62	82,467.375	536,308.938
      F6	62	80,709.758	1,371,363.750
      F7	62	85,198.070	1,377,980.750
      F8	62		
      F9	62		
      F10	62	76,395.695	1,639,603.625
      F11	62		
      F12	62		
      G1	62		
      G2	62	58,328.023	1,648,725.125
      G3	62	54,005.379	1,683,121.250
      G4	62	87,343.430	891,817.375
      G5	62	72,691.148	504,890.844
      G6	62	75,958.227	864,879.500
      G7	62	78,190.477	895,780.250
      G8	62		
      G9	62		
      G10	62	71,228.906	927,848.625
      G11	62		
      G12	62		
      H1	62		
      H2	62	40,079.492	1,979,326.000
      H3	62	37,431.453	2,059,082.125
      H4	62		
      H5	62		
      H6	62		
      H7	62		
      H8	62		
      H9	62		
      H10	62		
      H11	62		
      H12	62		
      A1	63		
      A2	63		
      A3	63		
      A4	63	117,311.383	2,043,740.000
      A5	63	98,734.539	605,786.312
      A6	63	96,204.078	2,032,220.750
      A7	63	91,353.891	1,798,488.125
      A8	63		
      A9	63		
      A10	63	92,557.688	1,955,098.000
      A11	63		
      A12	63		
      B1	63		
      B2	63		
      B3	63		
      B4	63	99,302.938	1,576,581.625
      B5	63	90,664.742	559,811.188
      B6	63	84,600.516	1,708,919.625
      B7	63	88,352.797	1,685,802.750
      B8	63		
      B9	63		
      B10	63	82,787.992	1,832,628.125
      B11	63		
      B12	63		
      C1	63		
      C2	63		
      C3	63		
      C4	63	93,922.609	1,452,156.875
      C5	63	85,437.445	544,759.188
      C6	63	84,589.719	1,584,389.750
      C7	63	84,628.703	1,655,678.375
      C8	63		
      C9	63		
      C10	63	78,990.953	1,851,815.375
      C11	63		
      C12	63		
      D1	63		
      D2	63		
      D3	63		
      D4	63	96,163.250	1,361,777.750
      D5	63	87,762.648	577,189.000
      D6	63	80,418.633	1,613,201.250
      D7	63	83,493.875	1,581,367.500
      D8	63		
      D9	63		
      D10	63	77,910.492	1,852,345.000
      D11	63		
      D12	63		
      E1	63		
      E2	63	76,050.703	709,092.375
      E3	63	81,263.977	694,729.438
      E4	63	88,253.516	1,085,204.875
      E5	63	85,176.555	595,218.000
      E6	63	83,014.211	1,520,513.250
      E7	63	84,450.195	1,567,688.000
      E8	63		
      E9	63		
      E10	63	73,865.836	1,828,939.375
      E11	63		
      E12	63		
      F1	63		
      F2	63	77,751.672	1,211,891.375
      F3	63	62,845.062	1,243,381.000
      F4	63	93,336.141	1,070,352.625
      F5	63	82,348.648	536,026.625
      F6	63	80,458.914	1,379,657.125
      F7	63	85,002.289	1,385,209.875
      F8	63		
      F9	63		
      F10	63	76,106.469	1,650,097.125
      F11	63		
      F12	63		
      G1	63		
      G2	63	57,663.262	1,649,483.375
      G3	63	54,054.996	1,679,707.875
      G4	63	87,691.688	894,012.938
      G5	63	72,428.492	504,823.594
      G6	63	76,097.258	869,832.875
      G7	63	78,223.781	899,332.125
      G8	63		
      G9	63		
      G10	63	71,044.930	934,171.312
      G11	63		
      G12	63		
      H1	63		
      H2	63	40,601.289	1,976,430.250
      H3	63	37,417.309	2,056,995.875
      H4	63		
      H5	63		
      H6	63		
      H7	63		
      H8	63		
      H9	63		
      H10	63		
      H11	63		
      H12	63		
      A1	64		
      A2	64		
      A3	64		
      A4	64	117,041.883	2,043,296.500
      A5	64	98,524.383	605,482.000
      A6	64	96,050.852	2,032,496.125
      A7	64	91,301.688	1,797,830.125
      A8	64		
      A9	64		
      A10	64	92,427.500	1,955,399.375
      A11	64		
      A12	64		
      B1	64		
      B2	64		
      B3	64		
      B4	64	99,260.008	1,577,568.125
      B5	64	90,924.695	559,670.875
      B6	64	84,547.570	1,707,995.750
      B7	64	88,173.453	1,683,964.125
      B8	64		
      B9	64		
      B10	64	82,512.625	1,831,921.000
      B11	64		
      B12	64		
      C1	64		
      C2	64		
      C3	64		
      C4	64	93,256.750	1,456,006.125
      C5	64	84,923.195	544,523.812
      C6	64	84,758.812	1,584,536.375
      C7	64	84,491.469	1,652,955.125
      C8	64		
      C9	64		
      C10	64	78,867.195	1,853,420.500
      C11	64		
      C12	64		
      D1	64		
      D2	64		
      D3	64		
      D4	64	96,174.500	1,367,575.875
      D5	64	87,770.648	576,304.625
      D6	64	80,284.047	1,612,480.250
      D7	64	83,215.539	1,580,564.500
      D8	64		
      D9	64		
      D10	64	78,139.930	1,858,949.125
      D11	64		
      D12	64		
      E1	64		
      E2	64	76,250.625	708,747.688
      E3	64	81,121.773	694,490.375
      E4	64	88,414.289	1,087,417.375
      E5	64	85,172.180	595,093.438
      E6	64	83,340.617	1,523,386.125
      E7	64	84,354.562	1,567,732.250
      E8	64		
      E9	64		
      E10	64	73,988.023	1,832,592.500
      E11	64		
      E12	64		
      F1	64		
      F2	64	77,852.969	1,209,768.125
      F3	64	62,588.902	1,242,910.875
      F4	64	93,042.320	1,072,980.375
      F5	64	82,119.703	535,968.250
      F6	64	80,158.758	1,387,552.000
      F7	64	84,586.898	1,391,892.500
      F8	64		
      F9	64		
      F10	64	76,095.867	1,660,379.500
      F11	64		
      F12	64		
      G1	64		
      G2	64	57,505.898	1,648,343.875
      G3	64	53,943.609	1,676,963.125
      G4	64	87,593.445	895,873.312
      G5	64	72,258.578	505,005.500
      G6	64	75,838.289	873,993.062
      G7	64	78,208.672	900,796.250
      G8	64		
      G9	64		
      G10	64	71,020.258	941,496.562
      G11	64		
      G12	64		
      H1	64		
      H2	64	40,975.375	1,975,554.625
      H3	64	37,605.117	2,056,026.500
      H4	64		
      H5	64		
      H6	64		
      H7	64		
      H8	64		
      H9	64		
      H10	64		
      H11	64		
      H12	64		
      A1	65		
      A2	65		
      A3	65		
      A4	65	116,947.203	2,041,641.125
      A5	65	98,504.234	605,510.188
      A6	65	96,112.250	2,033,027.000
      A7	65	91,216.641	1,796,485.250
      A8	65		
      A9	65		
      A10	65	92,532.891	1,955,047.375
      A11	65		
      A12	65		
      B1	65		
      B2	65		
      B3	65		
      B4	65	99,244.805	1,578,371.500
      B5	65	90,703.359	559,674.250
      B6	65	84,399.438	1,705,662.375
      B7	65	88,066.414	1,681,693.250
      B8	65		
      B9	65		
      B10	65	82,402.508	1,831,558.250
      B11	65		
      B12	65		
      C1	65		
      C2	65		
      C3	65		
      C4	65	93,011.023	1,461,105.750
      C5	65	84,772.891	544,733.438
      C6	65	84,785.664	1,583,467.625
      C7	65	84,282.680	1,651,878.500
      C8	65		
      C9	65		
      C10	65	78,831.656	1,854,910.625
      C11	65		
      C12	65		
      D1	65		
      D2	65		
      D3	65		
      D4	65	96,080.656	1,373,599.625
      D5	65	87,785.422	576,014.875
      D6	65	80,171.633	1,611,900.125
      D7	65	83,030.453	1,580,268.125
      D8	65		
      D9	65		
      D10	65	78,143.758	1,864,056.375
      D11	65		
      D12	65		
      E1	65		
      E2	65	76,412.164	707,566.375
      E3	65	81,147.906	695,221.188
      E4	65	88,358.414	1,089,719.125
      E5	65	85,662.812	594,364.000
      E6	65	83,292.641	1,526,757.875
      E7	65	84,641.914	1,568,009.375
      E8	65		
      E9	65		
      E10	65	74,159.570	1,836,055.875
      E11	65		
      E12	65		
      F1	65		
      F2	65	77,825.914	1,208,744.500
      F3	65	62,495.812	1,242,683.625
      F4	65	92,941.469	1,075,911.875
      F5	65	82,027.125	535,646.438
      F6	65	79,899.828	1,395,186.375
      F7	65	84,477.984	1,397,983.750
      F8	65		
      F9	65		
      F10	65	76,477.578	1,669,887.250
      F11	65		
      F12	65		
      G1	65		
      G2	65	58,094.453	1,647,136.875
      G3	65	53,730.012	1,675,209.625
      G4	65	87,442.492	898,577.562
      G5	65	72,379.117	504,710.750
      G6	65	75,634.109	879,793.000
      G7	65	78,138.445	903,104.750
      G8	65		
      G9	65		
      G10	65	71,174.109	949,490.000
      G11	65		
      G12	65		
      H1	65		
      H2	65	41,041.449	1,975,157.500
      H3	65	37,556.359	2,054,463.375
      H4	65		
      H5	65		
      H6	65		
      H7	65		
      H8	65		
      H9	65		
      H10	65		
      H11	65		
      H12	65		
      A1	66		
      A2	66		
      A3	66		
      A4	66	117,008.211	2,041,470.250
      A5	66	98,359.172	604,991.000
      A6	66	96,051.742	2,034,195.625
      A7	66	90,966.156	1,794,337.250
      A8	66		
      A9	66		
      A10	66	92,662.898	1,954,440.000
      A11	66		
      A12	66		
      B1	66		
      B2	66		
      B3	66		
      B4	66	98,905.031	1,579,616.625
      B5	66	90,665.523	559,692.062
      B6	66	84,159.758	1,705,139.500
      B7	66	88,043.922	1,679,561.000
      B8	66		
      B9	66		
      B10	66	82,407.359	1,829,487.125
      B11	66		
      B12	66		
